,name,id,normalizedGenre,yearNormalized,size,averageClustering,density,averagePathLength,averageDegree,diameter,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,numOfSegments,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL,avg_betweenness,avg_closeness,avg_eigenvector,all_in_index,final_scene_size,drama_change_rate,averageCharinScene,avg_max_degree_ratio,max_degree_num_char_ratio,lowWeightedDegree,mediumWeightedDegree,highWeightedDegree,averageCharSpeech,lowSpeech,mediumSpeech,highSpeech,protagonism,mediateness
399,shirley-the-school-of-compliment,ep000279,Comedy,1625,25,0.9134255599472992,0.8066666666666666,1.1933333333333334,19.36,2,24,25,6,18,1,0,1,242,5,5,23512,22509,351,636,892,0.008405797101449277,0.8534681386924271,0.19749685684825233,0.8,0.4782608695652174,0.5974789915966386,13.0,0.8066666666666666,1.0,0.08,0.56,0.36,29.478582211096906,0.32,0.32,0.36,0.021419597552221777,0.32140448857662446
400,shirley-the-sisters,ep000820,Tragicomedy,1642,30,0.925357744001422,0.8344827586206897,1.1655172413793105,24.2,2,29,30,5,25,0,1,1,363,5,5,15633,14521,336,0,1954,0.005911330049261083,0.8766613343889664,0.17891610863012788,0.16666666666666666,0.043478260869565216,0.4992753623188406,16.0,0.8344827586206897,1.0,0.13333333333333333,0.4666666666666667,0.4,23.634692449672855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003425723273669095,0.33329348454716945
401,shirley-the-traitor,ep000280,Tragedy,1631,23,0.9292721020174244,0.8774703557312253,1.1225296442687749,19.30434782608696,2,22,23,4,19,0,0,1,222,5,5,21110,20284,481,486,2082,0.005834744965179747,0.9032983121996799,0.20618430642149152,0.8333333333333334,0.05263157894736842,0.44754901960784316,12.0,0.8774703557312253,1.0,0.2608695652173913,0.391304347826087,0.34782608695652173,17.68019243260717,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.0031533758022631994,0.35633752911561456
402,shirley-the-triumph-of-peace,ep000821,0,1633,23,1.0,1.0,1.0,22.0,1,22,23,10,13,0,1,1,253,6,0,6312,2416,113,14,322,0.0,1.0,0.2085144140570747,1.0,0.8181818181818182,0.30843653250773995,6.0,1.0,1.0,0.0,0.0,1.0,25.677561764473737,0.0,0.0,0.0,0.0,0.0
403,shirley-the-wedding,ep000281,Comedy,1626,19,0.9753181974544204,0.9707602339181286,1.0292397660818713,17.473684210526315,2,18,19,4,15,0,1,1,166,6,5,20717,19679,395,329,1994,0.0017199862401100791,0.9740871317048603,0.22912114220155136,0.8,0.7727272727272727,0.43562091503267975,12.0,0.9707602339181286,1.0,0.3157894736842105,0.21052631578947367,0.47368421052631576,16.567959855864125,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0019307214818784341,0.27256262841417833
404,shirley-the-witty-fair-one,ep000282,Comedy,1628,22,0.9345437457279564,0.9047619047619048,1.0952380952380951,19.0,2,21,22,4,18,0,0,1,209,5,5,20873,20117,371,910,704,0.004761904761904761,0.9239446916719644,0.21185954998612008,1.0,1.0,0.0,14.0,0.9047619047619048,1.0,0.3181818181818182,0.3181818181818182,0.36363636363636365,12.287419580655062,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0,0.2781528106923496
405,shirley-the-young-admiral,ep000283,Tragicomedy,1633,22,0.9144251560273232,0.8225108225108225,1.1774891774891776,17.272727272727273,2,21,22,3,19,0,1,1,190,5,5,19786,19328,598,504,1894,0.008874458874458875,0.8647530805878053,0.20939683653428984,0.8,0.48148148148148145,0.6004446640316206,14.0,0.8225108225108225,1.0,0.3181818181818182,0.2727272727272727,0.4090909090909091,15.446338176650466,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0050503586148152165,0.39080634535497477
406,smith-smith-the-hector-of-germany,ep000284,Tragedy,1614,32,1.0,1.0,1.0,31.0,1,31,32,4,28,0,0,1,496,1,0,17439,15889,833,144,1769,0.0,1.0,0.17677669529663684,1.0,0.8125,0.6752622377622378,32.0,1.0,1.0,0.0,0.0,1.0,22.11579852215818,0.34375,0.3125,0.34375,0.0,0.0
407,stephens-cynthia-s-revenge,ep000286,Tragedy,1613,25,0.7859218820395288,0.42,1.7466666666666666,10.08,4,17,25,3,23,0,3,1,126,43,5,36091,27890,185,0,3950,0.03246376811594203,0.5997493208447653,0.17395714540893265,0.803921568627451,0.09523809523809523,0.649424963924964,3.0,0.5929411764705882,0.7083333333333334,0.32,0.32,0.36,34.184954923971766,0.32,0.32,0.36,0.01125635840401913,0.5703579007084351
408,suckling-brennoralt,ep000760,Tragedy,1639,27,0.8969024079191442,0.8262108262108262,1.1737891737891737,21.48148148148148,2,26,27,4,23,0,0,1,290,5,5,13165,12553,418,2,1825,0.006951566951566951,0.8658815011064478,0.18995683405188185,1.0,0.56,0.5885416666666666,15.0,0.8262108262108262,1.0,0.25925925925925924,0.3333333333333333,0.4074074074074074,24.06966750389967,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0038836545784013323,0.341916978135986
409,tailor-the-hog-hath-lost-his-pearl,ep000290,Comedy,1613,16,0.917177960927961,0.85,1.15,12.75,2,15,16,3,13,0,0,1,102,5,5,17863,16367,431,367,1006,0.010714285714285714,0.8849461659663865,0.246475543691076,1.0,0.3333333333333333,1.0,8.0,0.85,1.0,0.3125,0.1875,0.5,35.17652122419385,0.3125,0.3125,0.375,0.013023125325717104,0.43536632664598457
410,tomkis-albumazar,ep000294,Comedy,1615,14,0.7915790558647703,0.5054945054945055,1.5494505494505495,6.571428571428571,3,11,14,4,10,0,0,1,46,52,5,24167,23715,185,35,2867,0.045787545787545784,0.6601502336135434,0.2536082950899962,1.0,1.0,0.46875,2.0,0.5974025974025974,0.8461538461538461,0.35714285714285715,0.2857142857142857,0.35714285714285715,22.241797476785916,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0065429677403269675,0.7218132128190058
411,tomkis-lingua,ep000767,Comedy,1657,21,0.8478655515696646,0.6238095238095238,1.380952380952381,12.476190476190476,3,19,21,1,20,0,0,1,131,51,5,29578,27120,1645,801,1158,0.020050125313283207,0.7425233319977192,0.20746098892863574,1.0,0.35,0.6177172117324918,3.0,0.656641604010025,0.95,0.3333333333333333,0.3333333333333333,0.3333333333333333,35.62202647844415,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012341235131523628,0.7676959929728938
412,tourneur-the-atheist-s-tragedy,ep000295,Tragedy,1611,25,0.8943671959873334,0.7633333333333333,1.2366666666666666,18.32,2,24,25,4,21,0,1,1,229,5,5,23159,22241,881,465,1322,0.01028985507246377,0.8256491095111784,0.19626069129790208,1.0,1.0,0.0,12.0,0.7633333333333333,1.0,0.28,0.32,0.4,20.17837507961017,0.32,0.32,0.36,0.0030551929589045512,0.36719468247505
413,townshend-albion-s-triumph,ep000297,0,1631,9,0.3333333333333333,0.1666666666666666,1.0,1.3333333333333333,1,2,9,2,5,2,2,4,6,4,0,3800,1429,365,23,99,0.0,0.16666666666666666,0.19245142792156292,1.0,0.5454545454545454,0.7592790672333006,2.0,0.6666666666666666,0.25,0.0,0.6666666666666666,0.3333333333333333,21.605840455840458,0.0,0.0,0.0,0.029999687096472712,0.0
414,townshend-tempe-restored,ep000298,0,1631,8,1.0,1.0,1.0,7.0,1,7,8,4,4,0,2,1,28,5,0,3409,441,3,0,62,0.0,1.0,0.3535533905932738,1.0,0.68,0.5257284630686165,2.0,1.0,1.0,0.0,0.0,1.0,23.9375,0.375,0.25,0.375,0.0,0.0
415,w-the-valiant-scot,ep000300,Tragedy,1625,40,0.869173176513382,0.6551282051282051,1.344871794871795,25.55,2,39,40,2,37,1,2,1,511,5,5,18186,17497,569,104,1982,0.009075573549257759,0.7622117941799089,0.15282311996516346,0.8947368421052632,0.26666666666666666,0.7749179832513166,17.0,0.6551282051282051,1.0,0.275,0.375,0.35,15.984498777649408,0.325,0.325,0.35,0.004326913689915125,0.3780517505187469
416,wapull-the-tide-tarrieth-no-man,ep000301,Comedy,1576,17,1.0,1.0,1.0,16.0,1,16,17,1,16,0,0,1,136,1,0,15985,14761,306,0,1713,0.0,1.0,0.24253562503633302,1.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,62.47423345882297,0.0,0.0,0.0,0.0,0.0
417,webster-rowley-the-thracian-wonder,ep000764,Comedy,1599,33,0.8673872082675238,0.6666666666666666,1.3409090909090908,21.33333333333333,3,31,33,4,30,0,3,1,352,6,5,19262,18023,852,224,973,0.010997067448680349,0.7667531918845125,0.16643387506044452,1.0,1.0,0.0,13.0,0.6881720430107526,0.96875,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.127862791528575,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00779291548389985,0.4539699159290713
418,webster-the-devil-s-law-case,ep000302,Tragicomedy,1619,25,0.8917709731975446,0.7866666666666666,1.2133333333333334,18.88,2,24,25,5,20,0,1,1,236,5,5,24992,24465,435,43,3022,0.00927536231884058,0.8413892589442155,0.19688989332680015,0.8235294117647058,0.08333333333333333,0.8333333333333333,13.0,0.7866666666666666,1.0,0.16,0.44,0.4,17.363363021726585,0.32,0.32,0.36,0.0050052589062625,0.33986120560639754
419,webster-the-duchess-of-malfi,ep000304,Tragedy,1614,30,0.7877115401536589,0.4229885057471264,1.530343007915567,12.266666666666667,3,26,30,4,25,1,1,2,184,19,5,26718,25439,399,4,3323,0.016502463054187195,0.5854996801599611,0.1653393994748771,1.0,1.0,0.0,6.0,0.47179487179487184,0.896551724137931,0.3,0.36666666666666664,0.3333333333333333,15.772333773378694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011170649981496398,0.5404911607879747
420,webster-the-white-devil,ep000305,Tragedy,1612,34,1.0,1.0,1.0,33.0,1,33,34,7,26,1,1,1,561,1,0,27693,27027,930,113,3012,0.0,1.0,0.17149858514250876,1.0,1.0,0.0,34.0,1.0,1.0,0.0,0.0,1.0,15.30234698333855,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.0,0.0
421,wilkins-the-miseries-of-enforced-marriage,ep000306,Tragedy,1605,22,1.0,1.0,1.0,21.0,1,21,22,3,18,1,0,1,231,1,0,25323,24484,505,610,1476,0.0,1.0,0.2132007163556104,1.0,0.9666666666666667,1.0,22.0,1.0,1.0,0.0,0.0,1.0,17.578273823009603,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0,0.0
422,wilmot-hatton-noel-al-stafford-tancred-and-gismund,ep000307,Tragedy,1567,12,0.7612433862433862,0.6818181818181818,1.3484848484848484,7.5,3,10,12,6,6,0,1,1,45,17,5,18053,13592,396,71,1615,0.034848484848484844,0.7684628617333221,0.2757401908654862,1.0,0.058823529411764705,0.7690476190476191,3.0,0.75,0.9090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,117.95047793093846,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004593704507320846,0.9088544314000785
423,wilson-the-cobbler-s-prophecy,ep000308,Comedy,1589,30,1.0,1.0,1.0,29.0,1,29,30,11,17,2,1,1,435,1,0,13027,12446,560,91,1257,0.0,1.0,0.1825741858350554,1.0,1.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,23.9817246994778,0.0,0.0,0.0,0.0,0.0
424,wilson-the-three-ladies-of-london,ep000311,Comedy,1581,23,1.0,1.0,1.0,22.0,1,22,23,3,20,0,0,1,253,1,1,19791,18765,512,1,1633,0.0,1.0,0.2085144140570747,1.0,0.5454545454545454,0.8203548085901026,23.0,1.0,1.0,0.0,0.0,1.0,39.951321806314496,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.0,0.0
425,wilson-the-three-lords-and-three-ladies-of-london,ep000310,0,1588,30,0.9666666666666668,0.9333333333333332,1.0,27.066666666666663,1,28,30,5,25,0,0,2,406,2,0,22563,21390,1076,628,1121,0.0,0.9333333333333333,0.17950550232274992,,,,15.0,0.9666666666666667,0.9655172413793104,0.03333333333333333,0.0,0.9666666666666667,30.544488145424925,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
426,woodes-the-conflict-of-conscience,ep000799,Comedy,1572,17,0.69575522516699,0.2647058823529412,1.7333333333333334,4.235294117647059,3,13,17,0,17,0,0,3,36,16,6,21364,19186,60,0,1946,0.037745098039215684,0.4583041146596134,0.2078822754944375,,,,3.0,0.3257918552036199,0.8125,0.29411764705882354,0.29411764705882354,0.4117647058823529,118.32807930424842,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.028274317326901346,0.9899454089910561
427,yarington-two-lamentable-tragedies,ep000313,Tragedy,1594,41,1.0,1.0,1.0,40.0,1,40,41,5,34,2,0,1,820,1,0,22130,21421,765,8,2598,0.0,1.0,0.15617376188860613,,,,41.0,1.0,1.0,0.0,0.0,1.0,33.62971190374915,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.0,0.0
428,zouche-the-sophister,ep000314,Comedy,1614,22,0.7701890179901718,0.5497835497835498,1.5151515151515151,11.545454545454543,3,19,22,0,0,22,0,1,127,18,5,17016,16506,392,241,1161,0.02575757575757576,0.6845567956886625,0.19939633438452484,,,,4.0,0.6076555023923444,0.9047619047619048,0.2727272727272727,0.36363636363636365,0.36363636363636365,26.910820272332572,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.007546355035431376,0.5390737234591748
