,name,id,normalizedGenre,yearNormalized,size,averageClustering,density,averagePathLength,averageDegree,diameter,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,numOfSegments,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL,avg_betweenness,avg_closeness,avg_eigenvector,all_in_index,final_scene_size,drama_change_rate,averageCharinScene,avg_max_degree_ratio,max_degree_num_char_ratio,lowWeightedDegree,mediumWeightedDegree,highWeightedDegree,averageCharSpeech,lowSpeech,mediumSpeech,highSpeech,protagonism,mediateness
316,gueudeville-dialogues-de-lahontan-1704,fre000737,0,1704,2,0.0,1.0,1.0,1.0,1.0,1.0,2,0,2,0,0,1.0,1.0,7,1,30734,28566,0,73,0,0.01944444444444444,0.8796853146853147,0.31311326713891346,0.14285714285714285,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,405.75714285714287,0.5,0.0,0.5,0.0,0.0
317,hardy-meleagre,fre000755,Tragedy,1604,19,0.8199376646745067,0.3567251461988304,1.8011695906432748,6.421052631578948,4.0,14.0,19,3,10,6,0,1.0,61.0,12,0,10989,10563,44,0,1257,0.05677655677655677,0.6181068404987218,0.23423611596618096,0.8333333333333334,0.15789473684210525,0.8316017316017316,4.0,0.4586466165413534,0.7777777777777778,0.15789473684210525,0.47368421052631576,0.3684210526315789,66.77253615498076,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.015267368280816646,0.8455709531551487
318,hauteroche-amant-flatte-point,fre001499,Comedy,1668,10,0.8924603174603174,0.8444444444444444,1.1555555555555554,7.6,2.0,9.0,10,2,7,1,0,1.0,38.0,49,0,20315,19289,141,6,2334,0.047619047619047616,0.8248299319727891,0.37234885412828017,0.7551020408163265,0.7,0.5577050264550264,3.0,0.8444444444444444,1.0,0.3,0.3,0.4,15.919918704447163,0.3,0.3,0.4,0.0,0.4854497744962924
319,hauteroche-cocher-suppose,fre000759,Comedy,1684,14,0.7891311069882498,0.3956043956043956,1.6813186813186811,5.142857142857143,3.0,11.0,14,4,5,5,0,1.0,36.0,35,1,8330,7641,145,488,0,0.1111111111111111,0.5858189740542682,0.30408141921478743,1.0,0.35714285714285715,0.6633053221288517,2.0,0.4675324675324676,0.8461538461538461,0.35714285714285715,0.2857142857142857,0.35714285714285715,14.22117896668837,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.00856360724208398,0.9356682171301435
320,hauteroche-deuil,fre001500,Comedy,1672,7,0.8523809523809524,0.7619047619047619,1.238095238095238,4.571428571428571,2.0,6.0,7,2,3,2,0,1.0,16.0,14,0,7884,6929,48,5,870,0.06666666666666667,0.667032967032967,0.2990513080497742,0.8571428571428571,0.7142857142857143,0.40641025641025647,3.0,0.7619047619047619,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,14.334906896744119,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.006746777965455553,0.6837634587578276
321,henault-marius-a-cirte,fre000760,Tragedy,1702,9,0.674074074074074,0.3888888888888889,1.7777777777777777,3.111111111111111,3.0,6.0,9,2,6,1,0,1.0,14.0,28,5,13875,12961,4,0,1484,0.03232323232323232,0.46352193261284175,0.26337269572363314,0.2857142857142857,0.3333333333333333,0.6450617283950616,2.0,0.5185185185185185,0.75,0.3333333333333333,0.2222222222222222,0.4444444444444444,59.431124338624336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022320522308979886,0.6974858324629156
322,jaquelin-soliman,fre000783,Tragedy,1653,10,0.7066666666666667,0.4666666666666667,1.5333333333333334,4.2,2.0,9.0,10,2,7,1,0,1.0,21.0,24,0,18615,18347,9,0,2095,0.06746031746031746,0.7006388673055339,0.3247125344509117,0.9166666666666666,0.3,0.6710144927536231,2.0,0.4666666666666667,1.0,0.3,0.2,0.5,89.84562182946607,0.3,0.3,0.4,0.01854399282405192,0.9917040947249603
323,jodelle-cleopatre,fre000786,Tragedy,1574,11,0.6935064935064935,0.3636363636363636,1.4444444444444444,3.636363636363636,2.0,8.0,11,1,6,4,0,3.0,20.0,7,0,10767,10552,34,0,1646,0.01111111111111111,0.7308641975308642,0.29682717445151363,0.7142857142857143,0.18181818181818182,0.8347222222222221,3.0,0.45454545454545453,0.8,0.36363636363636365,0.2727272727272727,0.36363636363636365,257.0916206016206,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.016532058372951748,0.950255268139496
324,jodelle-didon,fre000787,Tragedy,1574,9,0.838095238095238,0.6111111111111112,1.4722222222222223,4.888888888888889,3.0,7.0,9,2,5,2,0,1.0,22.0,5,0,21773,21560,0,0,2370,0.07619047619047618,0.7540816326530612,0.35860833781765855,0.8,0.3333333333333333,0.45625,4.0,0.6984126984126985,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,259.1173245511955,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005670183274895514,0.6694272029750417
325,jodelle-eugene,fre000788,Comedy,1574,10,0.8428571428571427,0.7111111111111111,1.1111111111111112,6.4,2.0,8.0,10,2,7,1,0,2.0,32.0,20,1,12458,12159,3,0,1966,0.07777777777777777,0.6333493712170183,0.29318088122915453,0.65,0.8,0.7728070175438596,3.0,0.8,0.8888888888888888,0.3,0.3,0.4,90.58065921076559,0.3,0.3,0.4,0.0,0.5
326,l-estoile-belle-esclave,fre000884,Comedy,1643,7,0.7142857142857143,0.6666666666666666,1.380952380952381,4.0,3.0,5.0,7,2,4,1,0,1.0,14.0,21,0,17513,15044,33,0,1671,0.0,0.696969696969697,0.263523273271039,0.7142857142857143,0.7142857142857143,0.5883333333333334,3.0,0.8,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,46.801473577727975,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.9449111825230679
327,l-estoile-intrigue-des-filous,fre000885,Comedy,1648,10,0.8280952380952382,0.5111111111111111,1.6222222222222222,4.6,3.0,7.0,10,4,6,0,0,1.0,23.0,31,0,19500,17021,255,0,1786,0.030303030303030304,0.8126986649713922,0.2885736614404501,0.22580645161290322,0.4,0.6283333333333333,3.0,0.6571428571428571,0.7777777777777778,0.2,0.3,0.5,28.58601262232946,0.3,0.3,0.4,0.010781463271323295,0.9660803687570704
328,l-estoile-maistre-galimathias,fre000886,0,1626,12,0.8333333333333334,0.696969696969697,1.0,7.666666666666667,1.0,9.0,12,1,8,3,0,2.0,46.0,2,0,1497,1425,4,0,191,0.04249084249084249,0.6708935535203283,0.23099670617022725,1.0,0.16666666666666666,1.0,6.0,0.8518518518518519,0.8181818181818182,0.16666666666666666,0.0,0.8333333333333334,101.73611111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
329,la-calprenede-bradamante,fre000804,Tragicomedy,1636,11,0.8196248196248196,0.7454545454545455,1.2727272727272727,7.454545454545454,3.0,9.0,11,3,7,1,0,1.0,41.0,25,5,18157,17746,139,0,2032,0.06759906759906759,0.5931517718297179,0.24869395474802822,0.96,0.6363636363636364,0.720486111111111,3.0,0.8282828282828283,0.9,0.36363636363636365,0.2727272727272727,0.36363636363636365,53.49417894710691,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.014451400276341116,0.963933038631849
330,la-calprenede-clarionte,fre000805,Tragicomedy,1636,15,0.8071284271284271,0.4952380952380952,1.5523809523809524,6.933333333333334,3.0,12.0,15,3,8,4,0,1.0,52.0,22,5,19668,19276,0,0,2246,0.031746031746031744,0.837037037037037,0.3268259673961946,0.9545454545454546,0.3333333333333333,0.6997354497354498,3.0,0.5777777777777778,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,93.56593670367864,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01329918100297817,0.8182696483380673
331,la-calprenede-comte-d-essex,fre000806,Tragedy,1636,13,0.6992673992673992,0.3717948717948718,1.7435897435897436,4.461538461538462,3.0,10.0,13,4,5,4,0,1.0,29.0,27,5,17037,15593,41,0,1769,0.05277777777777777,0.7200462037962038,0.3045025436695133,0.8518518518518519,0.15384615384615385,0.7019230769230769,2.0,0.4461538461538462,0.8333333333333334,0.3076923076923077,0.3076923076923077,0.38461538461538464,79.23526836625832,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.007270957240729556,0.958463239201921
332,la-calprenede-edouard,fre000807,Tragicomedy,1638,9,0.9047619047619048,0.7777777777777778,1.2222222222222223,6.222222222222222,2.0,8.0,9,1,4,4,0,1.0,28.0,18,5,18146,16032,84,0,1825,0.051515151515151514,0.6740700694357815,0.2765712349646218,0.6666666666666666,0.7777777777777778,0.6703081232492997,3.0,0.7777777777777778,1.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,77.40427961760516,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.009263889405078676,0.5773502691896257
333,la-calprenede-enfants-d-herode,fre000808,Tragedy,1636,10,0.7076984126984127,0.5777777777777777,1.4222222222222225,5.2,2.0,9.0,10,3,7,0,0,1.0,26.0,21,5,16934,14892,22,0,1700,0.05000000000000001,0.6021676208504566,0.23243523725754875,0.7619047619047619,0.2,0.7775000000000001,2.0,0.5777777777777778,1.0,0.3,0.3,0.4,86.35997204184704,0.3,0.3,0.4,0.015583335947906304,0.8771524090641496
334,la-calprenede-hermenegilde,fre000809,Tragedy,1643,12,0.7486772486772487,0.5151515151515151,1.5151515151515151,5.666666666666667,3.0,9.0,12,3,8,1,0,1.0,34.0,20,5,16177,15814,0,200,0,0.06666666666666667,0.6740554298642534,0.2841781126637379,0.9,0.3333333333333333,0.624561403508772,3.0,0.6296296296296297,0.8181818181818182,0.25,0.4166666666666667,0.3333333333333333,58.59091899467839,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0040445921268914085,0.6544729306099366
335,la-calprenede-jeanne,fre000810,Tragedy,1638,16,0.7487599206349206,0.3833333333333333,1.7,5.75,3.0,11.0,16,4,6,6,0,1.0,46.0,23,5,15529,14876,11,0,1714,0.041666666666666664,0.7697402597402597,0.3051482233829577,0.8695652173913043,0.125,0.6705266955266956,3.0,0.5227272727272727,0.7333333333333333,0.3125,0.3125,0.375,71.56739439745196,0.3125,0.3125,0.375,0.011898491365984342,0.6946121469601535
336,la-calprenede-mort-mitrhidate,fre000811,Tragedy,1635,10,0.6733333333333332,0.4666666666666667,1.5333333333333334,4.2,2.0,9.0,10,4,6,0,0,1.0,21.0,21,5,18434,15578,228,1,1776,0.11904761904761904,0.6137152777777778,0.316547581017739,0.42857142857142855,0.3,0.7941666666666667,3.0,0.4666666666666667,1.0,0.3,0.3,0.4,77.57250831624516,0.3,0.3,0.4,0.026018927634300287,0.9954343792685666
337,la-calprenede-phalante,fre000812,Tragedy,1640,10,0.8242857142857142,0.6666666666666666,1.3333333333333333,6.0,2.0,9.0,10,3,6,1,0,1.0,30.0,24,5,15499,15183,8,0,1792,0.04365079365079365,0.7955365622032289,0.3173985218628278,0.5833333333333334,0.5,0.7427536231884059,3.0,0.6666666666666666,1.0,0.3,0.3,0.4,53.222802307351486,0.3,0.3,0.4,0.0037037964773878026,0.8543233703069533
338,la-chapelle-zaide,fre000813,Tragedy,1681,8,0.4166666666666667,0.4285714285714285,1.7142857142857142,3.0,3.0,5.0,8,1,5,2,0,1.0,12.0,35,5,14127,13124,0,0,1519,0.10476190476190475,0.6761904761904761,0.3619661091988449,0.6857142857142857,0.375,0.6617647058823529,2.0,0.6,0.7142857142857143,0.375,0.125,0.5,68.41131404116318,0.375,0.25,0.375,0.007099702536616749,0.5954913341754138
339,la-croix-guerre-comique,fre000814,Comedy,1664,9,0.7936507936507936,0.7222222222222222,1.3055555555555556,5.777777777777778,3.0,7.0,9,2,6,1,0,1.0,26.0,6,1,11713,11021,2,212,479,0.031455862977602105,0.36277147039410723,0.1695534504241992,1.0,0.7777777777777778,0.41380952380952374,4.0,0.8253968253968254,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,40.72343920253106,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012712563118906488,0.9615239476408232
340,la-fontaine-achille,fre000816,Tragedy,1683,7,0.7999999999999999,0.4761904761904761,1.5238095238095235,2.857142857142857,2.0,6.0,7,2,5,0,0,1.0,10.0,10,2,5560,5488,19,0,614,0.0,1.0,0.2886751345948129,0.6,0.2857142857142857,0.5370370370370371,2.0,0.4761904761904762,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,60.25530303030303,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.005364260871561522,0.9975093361076329
341,la-fontaine-astree,fre000817,Tragedy,1691,24,0.8262922262922263,0.181159420289855,1.9896373056994816,4.166666666666667,3.0,14.0,24,7,5,12,0,3.0,50.0,24,3,5947,5661,97,0,768,0.022644197172499058,0.41938624000637265,0.09369495164313718,1.0,0.125,0.7927536231884058,2.0,0.2976190476190476,0.6086956521739131,0.3333333333333333,0.2916666666666667,0.375,39.85104478854479,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.014346835360215,0.9232051392640704
342,la-fontaine-climene,fre000818,Comedy,1671,12,1.0,1.0,1.0,11.0,1.0,11.0,12,0,2,10,0,1.0,66.0,1,1,7121,6994,0,0,739,0.03223443223443224,0.7233380885627486,0.2454849012761032,1.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,34.284330085125916,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
343,la-fontaine-daphne,fre000819,0,1682,54,0.7955914648954437,0.1754018169112508,2.270739064856712,9.296296296296296,4.0,28.0,54,8,15,31,0,3.0,251.0,33,5,8982,7890,1591,0,951,0.09523809523809523,0.6993506493506493,0.35828057462256135,1.0,0.2777777777777778,0.8467633928571427,3.0,0.332010582010582,0.5283018867924528,0.2037037037037037,0.42592592592592593,0.37037037037037035,21.85799930522153,0.3333333333333333,0.3148148148148148,0.35185185185185186,0.042813945912486134,0.5182750466877776
344,la-fontaine-eunuque,fre000820,Comedy,1654,15,0.843923113923114,0.580952380952381,1.4190476190476191,8.133333333333333,2.0,14.0,15,2,12,1,0,1.0,61.0,31,5,19964,18554,17,0,2020,0.05252525252525253,0.6955741626794258,0.28697901719913244,0.967741935483871,0.4666666666666667,0.6416666666666665,3.0,0.5809523809523809,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.06440214568923,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005488443554384534,0.774700058157413
345,la-fontaine-florentin,fre000821,Comedy,1685,7,0.6666666666666666,0.5238095238095238,1.4761904761904765,3.142857142857143,2.0,6.0,7,3,4,0,0,1.0,11.0,15,1,5246,5092,62,1,616,0.033048433048433044,0.5637178143023581,0.1679679576848583,1.0,0.42857142857142855,0.6107142857142857,2.0,0.5238095238095238,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,27.851376877091162,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.004362078157496992,0.9914601339836674
346,la-fontaine-galatee,fre000822,0,1682,11,0.7903318903318902,0.5272727272727272,1.4727272727272729,5.2727272727272725,2.0,10.0,11,0,4,7,0,1.0,29.0,9,1,2644,2443,6,0,330,0.02222222222222222,0.24753086419753087,0.23434575659391704,1.0,0.5454545454545454,0.5758928571428571,3.0,0.5272727272727272,1.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,37.59230446760091,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.005918180732162844,0.9544802644853105
347,la-fontaine-ragotin,fre000823,Comedy,1684,27,0.7792158675199611,0.3048433048433048,1.8262108262108263,7.925925925925926,3.0,22.0,27,5,4,18,0,1.0,107.0,65,5,15767,14936,100,4,1671,0.015873015873015872,0.9129068462401796,0.3310230056433652,0.7846153846153846,0.25925925925925924,0.6474888392857143,3.0,0.36026936026936024,0.8461538461538461,0.3333333333333333,0.2962962962962963,0.37037037037037035,15.463318471396125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010580317683391398,0.7713449905694596
348,la-fontaine-rieurs-du-beau-richard,fre000824,0,1659,10,0.42,0.1777777777777777,1.5,1.6,2.0,5.0,10,0,1,9,0,4.0,8.0,9,1,1790,1651,213,0,207,0.04345238095238096,0.5282807925474167,0.22338898770735022,0.8888888888888888,0.2,0.7604166666666666,2.0,0.32,0.5555555555555556,0.2,0.3,0.5,44.29170454545454,0.3,0.3,0.4,0.04850406648477481,1.0
349,la-forge-joueuse-dupee,fre000828,Comedy,1664,9,0.9153439153439152,0.8888888888888888,1.1111111111111112,7.111111111111111,2.0,8.0,9,0,8,1,0,1.0,32.0,7,1,7940,6353,45,0,628,0.029808959156785244,0.48384657925753927,0.1716217309616962,1.0,0.6666666666666666,0.5238095238095238,4.0,0.8888888888888888,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,32.43905710835059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0054275887708630285,0.44511497483680557
350,la-motte-amadis,fre000843,Tragedy,1699,16,0.7725378787878787,0.3,1.6952380952380952,4.5,3.0,11.0,16,3,2,11,0,2.0,36.0,23,0,6474,5502,667,0,657,0.0316017316017316,0.629697977190294,0.19707373346393248,0.8695652173913043,0.0625,0.7363636363636364,2.0,0.4090909090909091,0.7333333333333333,0.125,0.3125,0.5625,39.62778773865868,0.3125,0.3125,0.375,0.007089210738353306,0.635109830571459
351,la-motte-canente,fre000844,Tragedy,1700,24,0.7530046614605439,0.2391304347826087,1.7801724137931034,5.5,3.0,17.0,24,5,5,14,0,2.0,66.0,26,0,6727,6230,301,0,763,0.02976190476190476,0.8642676767676768,0.3478985469950563,1.0,0.2916666666666667,0.7250476190476192,3.0,0.3235294117647059,0.7391304347826086,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.32204413337891,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.028297825922785454,0.7194767778699721
352,la-motte-carnaval-folie,fre000845,Comedy,1703,22,0.8504396473682992,0.4069264069264069,1.632034632034632,8.545454545454545,3.0,20.0,22,1,8,13,0,1.0,94.0,21,0,6628,5639,373,0,722,0.04231166150670793,0.5941504525367266,0.20985733687439892,1.0,0.4090909090909091,0.6992424242424242,3.0,0.42727272727272725,0.9523809523809523,0.22727272727272727,0.4090909090909091,0.36363636363636365,44.207916356015325,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.008403589716262769,0.8393233431255391
353,la-motte-matrone-d-ephese,fre000849,Comedy,1702,8,0.8904761904761905,0.8214285714285714,1.1785714285714286,5.75,2.0,7.0,8,2,4,2,0,1.0,23.0,17,1,6050,5830,70,282,0,0.011904761904761906,0.9409722222222222,0.35225523533592024,0.47058823529411764,0.75,0.41130952380952385,3.0,0.8214285714285714,1.0,0.375,0.125,0.5,15.647760745002758,0.375,0.25,0.375,0.006798738131983156,0.6471789394828488
354,la-motte-omphale,fre000850,Tragedy,1701,19,0.8607155142758858,0.3216374269005848,1.719298245614035,5.789473684210527,3.0,17.0,19,2,2,15,0,1.0,55.0,26,0,8080,7158,345,0,873,0.0992063492063492,0.6164805954279639,0.3070122299831075,0.7692307692307693,0.05263157894736842,0.7686190476190479,2.0,0.34055727554179566,0.9444444444444444,0.3157894736842105,0.0,0.6842105263157895,38.12328633254223,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.04264897588298566,0.9682462641862941
355,la-thuilerie-crispin-bel-esprit,fre001457,Comedy,1682,8,0.9404761904761904,0.9285714285714286,1.0714285714285714,6.5,2.0,7.0,8,3,5,0,0,1.0,26.0,16,0,6292,6120,28,1,725,0.08333333333333333,0.6260102397602397,0.2901106421294969,1.0,0.875,0.6258730158730158,3.0,0.9285714285714286,1.0,0.375,0.25,0.375,16.545318576262577,0.375,0.25,0.375,0.0,0.4472135954999579
356,la-thuilerie-hercule,fre001458,Tragedy,1681,9,0.6444444444444444,0.4166666666666667,1.6944444444444444,3.333333333333333,3.0,6.0,9,5,3,1,0,1.0,15.0,31,0,13916,13190,9,0,1534,0.07777777777777778,0.6457712682054787,0.2865463421670025,0.6774193548387096,0.3333333333333333,0.6055555555555553,2.0,0.5555555555555556,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.17945784833523,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010462968056322658,0.5482823149915701
357,la-thuilerie-soliman,fre001459,Tragedy,1680,10,0.5666666666666667,0.4666666666666667,1.6666666666666667,4.2,4.0,7.0,10,3,5,2,0,1.0,21.0,30,0,13210,12476,6,0,1483,0.07142857142857142,0.7270080613830614,0.33771323781074297,0.5666666666666667,0.5,0.6017241379310343,2.0,0.6,0.7777777777777778,0.3,0.3,0.4,40.02588552128875,0.3,0.3,0.4,0.02386162965356915,0.7081448636361216
358,lagrange-chancel-amasis,fre000833,Tragedy,1701,10,0.6128571428571428,0.4666666666666667,1.6222222222222222,4.2,3.0,7.0,10,2,5,3,0,1.0,21.0,39,5,14306,13694,23,0,1553,0.08333333333333333,0.6245258418052536,0.2875034504616187,0.8461538461538461,0.3,0.6285087719298246,2.0,0.6,0.7777777777777778,0.3,0.3,0.4,43.06387897540126,0.3,0.3,0.4,0.012949381183202232,0.668243340868282
359,lagrange-chancel-meleagre,fre000834,Tragedy,1699,8,0.8125,0.6071428571428571,1.4285714285714286,4.25,3.0,6.0,8,6,2,0,0,1.0,17.0,37,4,14999,14322,13,0,1626,0.022136422136422137,0.49285045521884807,0.13528554142263718,0.32432432432432434,0.375,0.5902777777777778,2.0,0.7083333333333334,0.8571428571428571,0.375,0.125,0.5,75.30314819500674,0.375,0.25,0.375,0.004493715064457008,0.598764159346999
360,lagrange-chancel-oreste,fre000835,Tragedy,1697,10,0.5557142857142856,0.4444444444444444,1.6666666666666667,4.0,3.0,7.0,10,4,6,0,0,1.0,20.0,44,0,14939,14113,0,0,1661,0.0,1.0,0.7071067811865476,0.4318181818181818,0.2,0.6298449612403103,2.0,0.5714285714285714,0.7777777777777778,0.3,0.3,0.4,53.707857142857144,0.3,0.3,0.4,0.005075971177078954,0.6911089486812976
361,le-boulanger-chalussay-elomire-hypocondre,fre000856,Comedy,1670,37,0.7801969248723812,0.2237237237237237,1.8657718120805369,8.054054054054054,3.0,30.0,37,6,18,13,0,2.0,149.0,19,6,21356,19834,717,0,1964,0.0,1.0,0.7071067811865476,1.0,0.24324324324324326,0.7794051627384959,4.0,0.2684684684684685,0.8333333333333334,0.24324324324324326,0.40540540540540543,0.35135135135135137,29.260082245938886,0.32432432432432434,0.32432432432432434,0.35135135135135137,0.015694480893099116,0.7502422664484871
362,le-noble-cibisme,fre000875,0,1689,2,0.0,1.0,1.0,1.0,1.0,1.0,2,0,2,0,0,1.0,1.0,1,0,9156,9130,0,59,0,0.07676767676767676,0.6136030487634766,0.2749786770868752,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,159.17328042328043,0.5,0.0,0.5,0.0,0.0
363,le-noble-entretien-scarron-moliere,fre000876,0,1690,2,0.0,1.0,1.0,1.0,1.0,1.0,2,0,2,0,0,1.0,1.0,1,0,4607,4584,0,121,37,0.08333333333333331,0.6557927185378166,0.3092146739478575,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,35.9077868852459,0.5,0.0,0.5,0.0,0.0
364,le-vayer-grand-selim,fre000888,Tragedy,1644,11,0.6852813852813854,0.4181818181818181,1.690909090909091,4.181818181818182,3.0,8.0,11,2,6,3,0,1.0,23.0,24,5,18658,17336,39,0,1920,0.003968253968253968,0.9753086419753086,0.3330194762553234,0.7916666666666666,0.2727272727272727,0.6557971014492754,2.0,0.5227272727272727,0.8,0.2727272727272727,0.36363636363636365,0.36363636363636365,88.69037162445142,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.009391846123364876,0.6609220231882198
365,leclerc-iphigenie,fre000858,Tragedy,1675,9,0.6587301587301587,0.4722222222222222,1.5833333333333333,3.7777777777777777,3.0,7.0,9,4,5,0,0,1.0,17.0,26,5,13488,12037,2,0,1376,0.011904761904761906,0.9409722222222222,0.3522552353359203,0.5769230769230769,0.3333333333333333,0.53,2.0,0.5396825396825397,0.875,0.2222222222222222,0.4444444444444444,0.3333333333333333,45.71253997821753,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.7336252313453001
366,legrand-famille-extravagante,fre000867,Comedy,1709,9,0.9722222222222222,0.9722222222222222,1.0277777777777777,7.777777777777778,2.0,8.0,9,5,4,0,0,1.0,35.0,30,1,7048,6768,46,0,862,0.0,1.0,0.30151134457776363,0.6333333333333333,0.6666666666666666,0.4717296113847838,3.0,0.9722222222222222,1.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,14.693561963269566,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016248469688736281,0.3779644730092272
367,lesage-crispin-rival-de-son-maitre,fre000879,Comedy,1707,8,0.9404761904761904,0.9285714285714286,1.0714285714285714,6.5,2.0,7.0,8,3,5,0,0,1.0,26.0,26,1,9945,9714,83,525,0,0.12698412698412698,0.5457327712229673,0.3045726762233742,0.7307692307692307,0.875,0.5307619047619049,3.0,0.9285714285714286,1.0,0.375,0.25,0.375,15.515596077810287,0.375,0.25,0.375,0.003268949251789205,0.4472135954999579
368,lescarbot-neptune,fre000881,0,1612,11,1.0,1.0,1.0,10.0,1.0,10.0,11,0,1,10,0,1.0,55.0,1,0,2118,1975,451,0,240,0.009523809523809525,0.9591836734693877,0.37727260310517896,1.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,140.27272727272728,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.0
369,longepierre-medee,fre000893,Tragedy,1694,9,0.7333333333333333,0.3611111111111111,1.8888888888888888,2.888888888888889,3.0,5.0,9,3,6,0,0,1.0,13.0,26,5,12065,11894,60,0,1387,0.051587301587301584,0.7528298861632194,0.3217636937751698,0.9230769230769231,0.2222222222222222,0.53,2.0,0.5777777777777777,0.625,0.2222222222222222,0.4444444444444444,0.3333333333333333,52.68020332317167,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011045864429593677,0.7498378553650925
370,magnon-artaxerxe,fre000897,Tragedy,1644,7,0.9523809523809524,0.9523809523809524,1.0476190476190477,5.714285714285714,2.0,6.0,7,2,5,0,0,1.0,20.0,27,5,16987,16230,0,0,1901,0.03809523809523809,0.8605442176870748,0.3727951398121648,0.8888888888888888,0.8571428571428571,0.5557692307692308,3.0,0.9523809523809524,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,56.72486308319446,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0019160136653038962,0.44721359549995787
371,magnon-jeanne-de-naples,fre000898,Tragedy,1644,9,0.8261904761904763,0.6388888888888888,1.3611111111111112,5.111111111111111,2.0,8.0,9,1,2,6,0,1.0,23.0,30,0,16223,14078,25,0,1506,0.04761904761904761,0.7676447009780343,0.32195137945704244,0.9666666666666667,0.5555555555555556,0.5442528735632184,3.0,0.6388888888888888,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.89035367280726,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003301249865860687,0.9069278995246799
372,magnon-josaphat,fre000899,Tragicomedy,1644,7,0.8714285714285713,0.8095238095238095,1.1904761904761905,4.857142857142857,2.0,6.0,7,1,5,1,0,1.0,17.0,26,5,15546,14370,2,0,1678,0.05454545454545454,0.6898715319767952,0.2862970349115832,0.5384615384615384,0.5714285714285714,0.5373333333333332,2.0,0.8095238095238094,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,31.839804367064136,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5735393346764045
